ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,RaceCode,Latitude,Longitude,WorkersNeeded
BR,Brazil,15615,110242,Tukano,Tukano,6700,4,N,tuo,Tucano,3,4,"Ethnic Religions",50,4,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",2,11,"Central and South America",LAM,"South America",N,MIR39d,0.5299299997696491,-69.2006500003972,
BR,Brazil,19145,115121,Tumbalala,Tumbalala,1600,2,N,por,Portuguese,4,4,"Ethnic Religions",20,0.1,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"Central and South America",LAM,"South America",N,MIR39#,-8.999999999900069,-40,
BR,Brazil,15647,110292,Tupari,Tupari,500,5,N,tpr,Tupari,1,4,"Ethnic Religions",20,11,16,A007,"Latin-Caribbean Americans",108,C0010,Amazon,1,11,"Central and South America",LAM,"South America",N,MIR39#,-12.0000000001999,-62.8333329996182,
BR,Brazil,15648,110293,Tupinamba,Tupinamba,5100,2,N,por,Portuguese,4,4,"Ethnic Religions",20,0.1,16,A007,"Latin-Caribbean Americans",179,C0083,Guarani,1,11,"Central and South America",LAM,"South America",N,MIR39e,-14.7500000000999,-39.1666669995824,
BR,Brazil,15649,110294,Tupinikim,Tupinikim,2100,2,N,por,Portuguese,4,4,"Ethnic Religions",50,0.4,16,A007,"Latin-Caribbean Americans",179,C0083,Guarani,1,11,"Central and South America",LAM,"South America",N,MIR39#,-19.56001,-40.114126,
BR,Brazil,18274,113818,Turk,Turk,6200,1,Y,tur,Turkish,4,6,Islam,0,0,24,A015,"Turkic Peoples",309,C0221,Turkish,70,11,"Central and South America",LAM,"South America",N,MSY41j,-23.5843479063308,-46.6519936119157,1
BR,Brazil,15670,110335,Tuxa,Tuxa,4200,2,N,por,Portuguese,4,4,"Ethnic Religions",10,0.5,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"Central and South America",LAM,"South America",N,MIR39#,-12.0000000001999,-43.416667000082,
BR,Brazil,15671,110337,Tuyuka,Tuyuka,900,4,N,tue,Tuyuca,3,1,Christianity,60,4,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",2,11,"Central and South America",LAM,"South America",N,MIR39d,0.27205,-69.96697,
BR,Brazil,15696,110376,Ukrainian,Ukrainian,33000,4,N,ukr,Ukrainian,4,1,Christianity,75,5,12,A003,"Eurasian Peoples",283,C0194,"Slav, Eastern",49,11,"Central and South America",LAM,"South America",N,CEW22k,-25.212,-50.979,
BR,Brazil,15712,110401,Umutina,Umutina,500,2,N,por,Portuguese,4,4,"Ethnic Religions",10,1,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"Central and South America",LAM,"South America",N,MIR39#,-15.5833329996182,-57.4166669999821,
BR,Brazil,15738,110438,Uru-Eu-Wau-Wau,Uru-Eu-Wau-Wau,100,2,N,urz,Uru-Eu-Wau-Wau,1,4,"Ethnic Religions",10,2,16,A007,"Latin-Caribbean Americans",179,C0083,Guarani,1,11,"Central and South America",LAM,"South America",N,MIR39e,-11.3333330000179,-63.4999999998001,
BR,Brazil,15740,110443,Uru-Pa-In,Uru-Pa-In,200,2,N,urp,Uru-Pa-In,1,4,"Ethnic Religions",40,2,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"Central and South America",LAM,"South America",N,MIR39a,-11.29356,-62.73054,
BR,Brazil,15828,110631,Wai-Wai,Wai-Wai,3100,5,N,waw,Waiwai,4,1,Christianity,60,20,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",2,11,"Central and South America",LAM,"South America",N,MIR39c,1.35250999983663,-59.6341499996228,
BR,Brazil,19355,115361,Waiapi,Waiapi,1100,2,N,waw,Waiwai,4,4,"Ethnic Religions",20,0.1,16,A007,"Latin-Caribbean Americans",179,C0083,Guarani,1,11,"Central and South America",LAM,"South America",N,MIR39#,1.35609113469315,-59.6249478569492,
BR,Brazil,10480,100603,Waimiri-Atroari,Waimiri-Atroari,1200,4,N,atr,Waimiri-Atroari,1,4,"Ethnic Religions",10,5,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"Central and South America",LAM,"South America",N,MIR39c,-0.6468699999999999,-60.45944,
BR,Brazil,15832,110637,Wakona,Wakona,1000,3,N,por,Portuguese,4,1,Christianity,80,2,16,A007,"Latin-Caribbean Americans",108,C0010,Amazon,1,11,"Central and South America",LAM,"South America",N,MIR39#,-12.6876015473075,-48.1931885487009,
BR,Brazil,11958,103503,"Wanano, Guanano","Wanano, Guanano",600,3,N,gvc,Guanano,3,1,Christianity,100,2,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",2,11,"Central and South America",LAM,"South America",N,MIR39d,1.088695,-69.46052899999999,
BR,Brazil,15861,110682,Wapixana,Wapixana,7800,5,N,wap,Wapishana,3,1,Christianity,60,20,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",2,11,"Central and South America",LAM,"South America",N,MIR39a,2.75604700006897,-60.5255600000939,
BR,Brazil,11961,103507,Warekena,Warekena,900,5,N,gae,Guarequena,0,1,Christianity,100,20,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",2,11,"Central and South America",LAM,"South America",N,MIR39a,1.17010999977668,-67.31053000025931,
BR,Brazil,15885,110715,Wassu,Wassu,2200,2,N,por,Portuguese,4,4,"Ethnic Religions",50,2,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"Central and South America",LAM,"South America",N,MIR39#,-9.249999999400471,-35.666666668432,
BR,Brazil,15894,110726,Waura,Waura,400,2,N,wau,Waura,2,4,"Ethnic Religions",20,1,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"Central and South America",LAM,"South America",N,MIR39a,-13.3006,-53.70301,
BR,Brazil,15897,110730,"Wayampi, Amapari","Wayampi, Amapari",600,5,N,oym,Wayampi,3,1,Christianity,80,15,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",2,11,"Central and South America",LAM,"South America",N,MIR39e,1.36161,-52.49479,
BR,Brazil,15898,110731,Wayana,Wayana,500,5,N,way,Wayana,3,1,Christianity,80,20,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",3,11,"Central and South America",LAM,"South America",N,MIR39c,1.89782,-55.01522,
BR,Brazil,15899,110732,Wayoro,Wayoro,100,1,Y,wyr,Wayoro,0,4,"Ethnic Religions",5,0,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"Central and South America",LAM,"South America",N,MIR39e,-12.58836,-61.26331,1
BR,Brazil,15431,110886,Xakriaba,Xakriaba,9100,4,N,por,Portuguese,4,4,"Ethnic Religions",50,7,16,A007,"Latin-Caribbean Americans",108,C0010,Amazon,1,11,"Central and South America",LAM,"South America",N,MIR39d,-14.8333330002178,-44.1666670003818,
BR,Brazil,18869,114752,Xambioa,Xambioa,300,1,Y,por,Portuguese,4,4,"Ethnic Religions",1,0,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"Central and South America",LAM,"South America",N,MIR39#,-12.6859020145033,-48.1960733988348,1
BR,Brazil,15433,110889,Xavante,Xavante,16000,4,N,xav,Xavante,3,1,Christianity,60,7.5,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"Central and South America",LAM,"South America",N,MIR39d,-14.01941,-52.45849,
BR,Brazil,15434,110891,Xerente,Xerente,3200,4,N,xer,Xerente,3,1,Christianity,80,2.28571438789368,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"Central and South America",LAM,"South America",N,MIR39d,-9.577489999999999,-48.26959,
BR,Brazil,19146,115809,Xereu,Xereu,200,2,N,waw,Waiwai,4,4,"Ethnic Religions",20,1,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"Central and South America",LAM,"South America",N,MIR39c,1.36250224823443,-59.6258373667816,
BR,Brazil,15435,110892,Xeta,Xeta,90,2,N,por,Portuguese,4,4,"Ethnic Religions",20,1,16,A007,"Latin-Caribbean Americans",179,C0083,Guarani,1,11,"Central and South America",LAM,"South America",N,MIR39#,-23.7500000000999,-50.9999999996003,
BR,Brazil,20109,115954,Xikrin,Xikrin,1700,4,N,txu,Kayapo,3,4,"Ethnic Religions",5,5,16,A007,"Latin-Caribbean Americans",108,C0010,Amazon,1,11,"Central and South America",LAM,"South America",N,MIR39,-7.077166,-51.736826,
BR,Brazil,19147,115363,Xipaia,Xipaia,600,2,N,por,Portuguese,4,4,"Ethnic Religions",20,0.8,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"Central and South America",LAM,"South America",N,MIR39#,-12.6932267582289,-48.1958481357805,
BR,Brazil,19284,115362,"Xiriana, Guaica","Xiriana, Guaica",1200,2,N,xxx,"Language unknown",1,4,"Ethnic Religions",20,1,16,A007,"Latin-Caribbean Americans",108,C0010,Amazon,1,11,"Central and South America",LAM,"South America",N,MIR39d,2.69932000021782,-62.5413100002563,
BR,Brazil,18877,114797,Xoco,Xoco,400,2,N,por,Portuguese,4,4,"Ethnic Religions",10,1,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"Central and South America",LAM,"South America",N,MIR39z,-9.83333300031774,-37.3333330002178,
BR,Brazil,15438,110900,Xokleng,Xokleng,2200,2,N,xok,Xokleng,1,4,"Ethnic Religions",25,2,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"Central and South America",LAM,"South America",N,MIR39z,-26.92701,-49.59335,
BR,Brazil,19148,115122,Xukuru,Xukuru,13000,3,N,por,Portuguese,4,1,Christianity,100,1,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"Central and South America",LAM,"South America",N,MIR39#,-8.24999999960033,-36.7000000002998,
BR,Brazil,19149,115360,Xukuru-Kariri,Xukuru-Kariri,3200,2,N,por,Portuguese,4,4,"Ethnic Religions",20,0.1,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"Central and South America",LAM,"South America",N,MIR39z,-12.6888333027728,-48.1976648770491,
BR,Brazil,15928,110904,Yabaana,Yabaana,100,4,N,por,Portuguese,4,4,"Ethnic Religions",50,5,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"Central and South America",LAM,"South America",N,MIR39#,-0.499999999800139,-66.1666669995823,
BR,Brazil,18870,114754,Yakarawakta,Yakarawakta,30,1,Y,urz,Uru-Eu-Wau-Wau,1,4,"Ethnic Religions",0,0,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"Central and South America",LAM,"South America",N,MIR39#,-9.25000000029979,-58.9999999998001,1
BR,Brazil,15975,110961,Yaminawa,Yaminawa,1400,4,N,yaa,Yaminahua,3,4,"Ethnic Religions",10,10,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",3,11,"Central and South America",LAM,"South America",N,MIR39g,-8.000000000099931,-72.98333300001789,
BR,Brazil,20111,115956,Yanomam,Yanomam,19000,2,N,wca,Yanomami,2,4,"Ethnic Religions",10,2,16,A007,"Latin-Caribbean Americans",108,C0010,Amazon,1,11,"Central and South America",LAM,"South America",N,MIR39,-2.666667,-62,
BR,Brazil,13401,107331,Yanomami-Ninam,Yanomami-Ninam,600,5,N,shb,Ninam,2,1,Christianity,70,35,16,A007,"Latin-Caribbean Americans",108,C0010,Amazon,2,11,"Central and South America",LAM,"South America",N,MIR39d,3.57953,-62.48428,
BR,Brazil,14751,108685,Yanomami-Sanuma,Yanomami-Sanuma,700,5,N,xsu,Sanuma,3,1,Christianity,60,25,16,A007,"Latin-Caribbean Americans",108,C0010,Amazon,2,11,"Central and South America",LAM,"South America",N,MIR39d,4.0004599998291,-64.4350100000115,
BR,Brazil,20113,115957,Yanomami-Surima,Yanomami-Surima,2400,2,N,wca,Yanomami,2,4,"Ethnic Religions",10,2,16,A007,"Latin-Caribbean Americans",108,C0010,Amazon,1,11,"Central and South America",LAM,"South America",N,MIR39,2.932811,-62.751114,
BR,Brazil,15984,110975,Yanomamo,Yanomamo,2300,4,N,guu,Yanomamo,3,4,"Ethnic Religions",20,10,16,A007,"Latin-Caribbean Americans",108,C0010,Amazon,2,11,"Central and South America",LAM,"South America",N,MIR39d,1.12213,-64.64765,
BR,Brazil,20993,117711,Yaroame,Yaroame,400,1,Y,yro,Yaroame,1,4,"Ethnic Religions",4,2,16,A007,"Latin-Caribbean Americans",108,C0010,Amazon,1,11,"Central and South America",LAM,"South America",N,MIR39,3.1612,-62.9246,1
BR,Brazil,16010,111011,Yawalapiti,Yawalapiti,300,2,N,yaw,Yawalapiti,0,4,"Ethnic Religions",20,1,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"Central and South America",LAM,"South America",N,MIR39a,-12.01667,-53.58339,
BR,Brazil,16011,111012,Yawanawa,Yawanawa,600,4,N,ywn,Yawanawa,0,4,"Ethnic Religions",50,4,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"Central and South America",LAM,"South America",N,MIR39d,-8.879519999999999,-71.82386,
BR,Brazil,12342,104232,Yepa-Mahsa,Yepa-Mahsa,70,4,N,myy,Macuna,3,4,"Ethnic Religions",20,8,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"Central and South America",LAM,"South America",N,MIR39d,-0.140021391074356,-69.9535109860432,
BR,Brazil,15949,110927,"Yuhup, Guariba Maku","Yuhup, Guariba Maku",400,2,N,yab,Yuhup,1,4,"Ethnic Religions",30,2,16,A007,"Latin-Caribbean Americans",108,C0010,Amazon,1,11,"Central and South America",LAM,"South America",N,MIR39z,0.157227000325804,-69.9289190004116,
BR,Brazil,20114,115958,Yuhupdeh,Yuhupdeh,600,2,N,myy,Macuna,3,4,"Ethnic Religions",40,1,16,A007,"Latin-Caribbean Americans",108,C0010,Amazon,1,11,"Central and South America",LAM,"South America",N,MIR39,-0.130626,-69.927358,
BR,Brazil,14454,108136,Zoe,Zoe,200,1,Y,pto,Zo'e,1,4,"Ethnic Religions",0,0,16,A007,"Latin-Caribbean Americans",179,C0083,Guarani,1,11,"Central and South America",LAM,"South America",N,MIR39e,-0.04335,-56.028246,1
BR,Brazil,19358,114859,Zoro,Zoro,600,5,N,gvp,"Gaviao, Para",0,4,"Ethnic Religions",20,11,16,A007,"Latin-Caribbean Americans",108,C0010,Amazon,1,11,"Central and South America",LAM,"South America",N,MIR39#,-4.91161,-49.02173,
IO,"British Indian Ocean Territory",15741,110448,"Americans, U.S.","Americans, U.S.",2700,5,N,eng,English,4,1,Christianity,79,35,18,A009,"North American Peoples",109,C0011,Anglo-American,104,4,"South Asia",ASI,Asia,N,CEW19s,-7.30857,72.40546999999999,
IO,"British Indian Ocean Territory",15175,109692,"Filipino, Tagalog","Filipino, Tagalog",200,5,N,tgl,Tagalog,4,1,Christianity,90,12,17,A008,"Malay Peoples",166,C0070,"Filipino, Central",54,4,"South Asia",ASI,Asia,N,MSY44o,-7.266935,72.369321,
VI,"British Virgin Islands",15741,110448,"Americans, U.S.","Americans, U.S.",900,5,N,eng,English,4,1,Christianity,86,35,18,A009,"North American Peoples",109,C0011,Anglo-American,104,12,"North America and Caribbean",NAR,"North America",N,CEW19s,18.49095,-64.40069,
VI,"British Virgin Islands",11140,102927,British,British,1400,4,N,eng,English,4,1,Christianity,72,8,12,A003,"Eurasian Peoples",110,C0012,Anglo-Celt,129,12,"North America and Caribbean",NAR,"North America",N,CEW19,18.4909499999425,-64.4006900001434,
VI,"British Virgin Islands",19211,115527,"South Asian, general","South Asian, general",1100,4,N,hin,Hindi,4,5,Hinduism,35,5,21,A012,"South Asian Peoples",261,C0172,"South Asian, other",58,12,"North America and Caribbean",NAR,"North America",N,CNN###,18.420573,-64.638508,
VI,"British Virgin Islands",19414,115466,"Virgin Islanders","Virgin Islanders",28000,5,N,vic,"Virgin Islands Creole English",1,1,Christianity,94,31,18,A009,"North American Peoples",330,C0254,"Afro-American, Northern",3,12,"North America and Caribbean",NAR,"North America",N,NFB68b,18.40163,-64.67255,
BX,Brunei,12978,105628,"Bajau, West Coast","Bajau, West Coast",12000,1,Y,bdr,"Bajau, West Coast",1,6,Islam,0.0199999995529652,0.0199999995529652,17,A008,"Malay Peoples",153,C0057,Bungku-Bajau,2,2,"Southeast Asia",ASI,Asia,Y,MSY44z,4.828962,115.172442,1
BX,Brunei,10772,101219,"Belait, Kiput","Belait, Kiput",1100,1,Y,beg,Belait,0,6,Islam,0.200000002980232,0.15,17,A008,"Malay Peoples",155,C0059,Borneo-Kalimantan,2,2,"Southeast Asia",ASI,Asia,Y,MSY44z,4.40124,114.46383,1
BX,Brunei,11140,102927,British,British,7300,4,N,eng,English,4,1,Christianity,70,8,12,A003,"Eurasian Peoples",110,C0012,Anglo-Celt,129,2,"Southeast Asia",ASI,Asia,Y,CEW19,4.92213,114.97762,
BX,Brunei,10973,101679,"Brunei Malay, Kedayan","Brunei Malay",183000,1,Y,kxd,Brunei,1,6,Islam,0.05,0.045,17,A008,"Malay Peoples",215,C0123,Malay,4,2,"Southeast Asia",ASI,Asia,Y,MSY44z,4.898280000022,114.886260000199,3
BX,Brunei,19007,114916,Deaf,Deaf,,4,N,xxx,"Language unknown",1,6,Islam,11.39,6.1,26,A017,Deaf,328,C0252,Deaf,216,2,"Southeast Asia",ASI,Asia,Y,,4.93690386921816,114.938592272216,
BX,Brunei,11393,102242,"Dusun, Kadazan","Dusun, Kadazan",30000,1,Y,kxd,Brunei,1,6,Islam,2.5,1.9,17,A008,"Malay Peoples",155,C0059,Borneo-Kalimantan,2,2,"Southeast Asia",ASI,Asia,Y,MSY44y,4.81234509574955,114.695975212086,1
BX,Brunei,15175,109692,"Filipino, Tagalog","Filipino, Tagalog",34000,5,N,tgl,Tagalog,4,1,Christianity,80,22,17,A008,"Malay Peoples",166,C0070,"Filipino, Central",54,2,"Southeast Asia",ASI,Asia,Y,MSY44o,4.898547,114.849168,
BX,Brunei,12057,103701,"Han Chinese, Cantonese","Han Chinese, Cantonese",7600,5,N,yue,"Chinese, Yue",4,4,"Ethnic Religions",15,12,11,A002,"East Asian Peoples",161,C0065,Chinese,35,2,"Southeast Asia",ASI,Asia,Y,MSY42a,4.9893,114.95042,
BX,Brunei,12054,103691,"Han Chinese, Hakka","Han Chinese, Hakka",6300,4,N,hak,"Chinese, Hakka",4,2,Buddhism,15,10,11,A002,"East Asian Peoples",161,C0065,Chinese,21,2,"Southeast Asia",ASI,Asia,Y,MSY42a,4.96025,114.95042,
BX,Brunei,12051,103686,"Han Chinese, Mandarin","Han Chinese, Mandarin",13000,5,N,cmn,"Chinese, Mandarin",4,2,Buddhism,15,12,11,A002,"East Asian Peoples",161,C0065,Chinese,55,2,"Southeast Asia",ASI,Asia,Y,MSY42a,4.88024,114.91977,
BX,Brunei,11343,102138,"Han Chinese, Min Bei","Han Chinese, Min Bei",9600,1,Y,mnp,"Chinese, Min Bei",3,4,"Ethnic Religions",0,0,11,A002,"East Asian Peoples",161,C0065,Chinese,6,2,"Southeast Asia",ASI,Asia,Y,MSY42a,4.84649,114.871583,1
BX,Brunei,18478,114085,"Han Chinese, Min Dong","Han Chinese, Min Dong",8400,4,N,cdo,"Chinese, Min Dong",4,4,"Ethnic Religions",8,7,11,A002,"East Asian Peoples",161,C0065,Chinese,6,2,"Southeast Asia",ASI,Asia,Y,MSY42a,4.586,114.681,
BX,Brunei,11344,102140,"Han Chinese, Min Nan","Han Chinese, Min Nan",16000,4,N,nan,"Chinese, Min Nan",4,4,"Ethnic Religions",12,10,11,A002,"East Asian Peoples",161,C0065,Chinese,17,2,"Southeast Asia",ASI,Asia,Y,MSY42a,4.95844,114.97374,
BX,Brunei,12589,104779,"Kayan, Busang","Kayan, Busang",2100,4,N,bfg,"Kayan, Busang",0,4,"Ethnic Religions",9,7,17,A008,"Malay Peoples",155,C0059,Borneo-Kalimantan,2,2,"Southeast Asia",ASI,Asia,Y,MSY44e,4.077752,114.66944,
BX,Brunei,12795,105225,Korean,Korean,700,5,N,kor,Korean,4,1,Christianity,35,15,11,A002,"East Asian Peoples",205,C0111,Korean,48,2,"Southeast Asia",ASI,Asia,Y,MSY46,4.863785,114.941252,
BX,Brunei,15053,109497,"Lundayeh, Lun Bawang","Lundayeh, Lun Bawang",600,5,N,lnd,"Lun Bawang",4,1,Christianity,55,18,17,A008,"Malay Peoples",155,C0059,Borneo-Kalimantan,3,2,"Southeast Asia",ASI,Asia,Y,MSY44e,4.71055,115.2252,
BX,Brunei,13666,106531,Melanau,Melanau,500,1,Y,mel,"Melanau, Central",1,6,Islam,4,2,17,A008,"Malay Peoples",155,C0059,Borneo-Kalimantan,2,2,"Southeast Asia",ASI,Asia,Y,MSY44z,4.581526,114.220688,1
BX,Brunei,13317,107204,Nepalese,"Nepalese, Gurkha",1600,1,Y,npi,Nepali,4,5,Hinduism,1,0.8,21,A012,"South Asian Peoples",242,C0150,Nepali-Pahari,8,2,"Southeast Asia",ASI,Asia,Y,CNN25k,4.88974012780466,114.837879610955,1
BX,Brunei,14357,107968,Penan,Penan,60,1,Y,pez,"Penan, Eastern",3,4,"Ethnic Religions",0,0,17,A008,"Malay Peoples",155,C0059,Borneo-Kalimantan,2,2,"Southeast Asia",ASI,Asia,Y,MSY44z,4.31709,114.6207,1
BX,Brunei,12167,103933,"Sea Dayak, Iban","Sea Dayak, Iban",21000,5,N,iba,Iban,4,4,"Ethnic Religions",18,16,17,A008,"Malay Peoples",155,C0059,Borneo-Kalimantan,3,2,"Southeast Asia",ASI,Asia,Y,MSY44e,4.41114,114.73173,
BX,Brunei,14196,109305,Sinhalese,Sinhalese,1200,2,N,sin,Sinhala,4,2,Buddhism,8,1,21,A012,"South Asian Peoples",282,C0193,Sinhala,17,2,"Southeast Asia",ASI,Asia,Y,CNN25q,4.914005,114.963418,
BX,Brunei,19211,115527,"South Asian, general","South Asian, general",5200,4,N,hin,Hindi,4,5,Hinduism,14,3,21,A012,"South Asian Peoples",261,C0172,"South Asian, other",58,2,"Southeast Asia",ASI,Asia,Y,CNN###,4.91255623028582,114.928238344224,
BX,Brunei,15662,110324,"Tutong, Bisayan","Tutong, Bisayan",44000,4,N,bsb,"Bisaya, Brunei",2,6,Islam,8,7.5,17,A008,"Malay Peoples",155,C0059,Borneo-Kalimantan,2,2,"Southeast Asia",ASI,Asia,Y,MSY44z,4.57846000032873,114.731149999573,
